!MOLECULE
        HD          
!MOLECULAR WEIGHT
   3.0
!NUMBER OF ENERGY LEVELS
   9
!LEVEL + ENERGIES(cm^-1) + WEIGHT
    1      0.0000    1.0
    2     88.9650    3.0
    3    266.8949    5.0
    4    532.3997    7.0
    5    883.3943    9.0
    6   1317.0986   11.0
    7   1832.1223   13.0
    8   2424.2954   15.0
    9   3089.4476   17.0
!NUMBER OF RADIATIVE TRANSITIONS
     8
!TRANS + UP + LOW + EINSTEINA(s^-1) + FREQ(GHz) + E_u(K)
     1    2    1  5.100E-08      2667.1026959      128.00
     2    3    2  4.900E-07      5334.2053918      384.00
     3    4    3  1.700E-06      7959.6346081      766.00
     4    5    4  4.100E-06     10522.5536049     1271.00
     5    6    5  7.900E-06     13002.1256425     1895.00
     6    7    6  1.300E-05     15440.0242005     2636.00
     7    8    7  2.000E-05     17752.9023196     3488.00
     8    9    8  2.900E-04     19940.7599998     4445.00
!NUMBER OF COLL PARTNERS
4
!COLLISIONS BETWEEN
5 HD + H         
!NUMBER OF COLL TRANS
   36
!NUMBER OF COLL TEMPS
 40
!COLL TEMPS
     5.0    10.0    20.0    30.0    40.0    50.0    60.0    70.0    80.0    90.0   100.0   150.0   200.0   250.0   300.0   350.0   400.0   450.0   500.0   550.0   600.0   650.0   700.0   750.0   800.0   850.0   900.0   950.0  1000.0  2000.0  3000.0  4000.0  5000.0  6000.0  7000.0  8000.0  9000.0 10000.0 12500.0 15000.0
!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
    31     9     3  4.772E-16  4.959E-16  5.352E-16  5.772E-16  6.221E-16  6.701E-16  7.213E-16  7.759E-16  8.342E-16  8.962E-16  9.622E-16  1.359E-15  1.889E-15  2.586E-15  3.486E-15  4.633E-15  6.074E-15  7.862E-15  1.005E-14  1.271E-14  1.590E-14  1.968E-14  2.413E-14  2.933E-14  3.535E-14  4.226E-14  5.015E-14  5.910E-14  6.918E-14  6.156E-13  2.022E-12  4.258E-12  7.085E-12  1.026E-11  1.358E-11  1.694E-11  2.023E-11  2.342E-11  3.076E-11  3.717E-11
    32     9     4  2.596E-15  2.695E-15  2.901E-15  3.121E-15  3.353E-15  3.600E-15  3.862E-15  4.138E-15  4.431E-15  4.740E-15  5.066E-15  6.977E-15  9.423E-15  1.250E-14  1.630E-14  2.094E-14  2.651E-14  3.314E-14  4.093E-14  4.998E-14  6.041E-14  7.232E-14  8.580E-14  1.010E-13  1.179E-13  1.367E-13  1.574E-13  1.801E-13  2.049E-13  1.182E-12  2.995E-12  5.321E-12  7.861E-12  1.043E-11  1.291E-11  1.526E-11  1.745E-11  1.949E-11  2.395E-11  2.761E-11
    33     9     5  1.089E-14  1.133E-14  1.223E-14  1.320E-14  1.422E-14  1.530E-14  1.645E-14  1.766E-14  1.893E-14  2.028E-14  2.170E-14  2.998E-14  4.046E-14  5.345E-14  6.930E-14  8.831E-14  1.108E-13  1.371E-13  1.674E-13  2.021E-13  2.414E-13  2.854E-13  3.345E-13  3.888E-13  4.484E-13  5.134E-13  5.840E-13  6.603E-13  7.422E-13  3.525E-12  7.882E-12  1.288E-11  1.793E-11  2.275E-11  2.722E-11  3.132E-11  3.504E-11  3.843E-11  4.561E-11  5.133E-11
    34     9     6  8.385E-14  8.656E-14  9.216E-14  9.802E-14  1.041E-13  1.105E-13  1.172E-13  1.241E-13  1.314E-13  1.389E-13  1.467E-13  1.906E-13  2.427E-13  3.038E-13  3.743E-13  4.546E-13  5.453E-13  6.466E-13  7.587E-13  8.817E-13  1.016E-12  1.161E-12  1.317E-12  1.485E-12  1.663E-12  1.851E-12  2.051E-12  2.260E-12  2.480E-12  8.476E-12  1.593E-11  2.340E-11  3.030E-11  3.647E-11  4.195E-11  4.678E-11  5.106E-11  5.486E-11  6.268E-11  6.871E-11
    35     9     7  9.489E-13  9.755E-13  1.030E-12  1.086E-12  1.143E-12  1.203E-12  1.264E-12  1.326E-12  1.390E-12  1.456E-12  1.523E-12  1.883E-12  2.280E-12  2.712E-12  3.175E-12  3.668E-12  4.186E-12  4.727E-12  5.289E-12  5.868E-12  6.463E-12  7.070E-12  7.688E-12  8.314E-12  8.947E-12  9.585E-12  1.023E-11  1.087E-11  1.152E-11  2.353E-11  3.285E-11  3.983E-11  4.514E-11  4.929E-11  5.260E-11  5.531E-11  5.755E-11  5.944E-11  6.308E-11  6.568E-11
    36     9     8  1.638E-11  1.673E-11  1.744E-11  1.816E-11  1.889E-11  1.963E-11  2.038E-11  2.113E-11  2.190E-11  2.267E-11  2.346E-11  2.747E-11  3.163E-11  3.589E-11  4.022E-11  4.458E-11  4.895E-11  5.331E-11  5.764E-11  6.192E-11  6.614E-11  7.029E-11  7.436E-11  7.836E-11  8.226E-11  8.608E-11  8.980E-11  9.344E-11  9.698E-11  1.507E-10  1.823E-10  2.024E-10  2.162E-10  2.261E-10  2.337E-10  2.395E-10  2.443E-10  2.481E-10  2.553E-10  2.602E-10
!COLLISIONS BETWEEN
6 HD + He        
!NUMBER OF COLL TRANS
   36
